 time            vin             i(v1)          
 7.15920000e-01 -4.88580717e+00  2.47296288e-04 
 7.17920000e-01 -4.89877272e+00  2.48510954e-04 
 7.19920000e-01 -4.91096469e+00  2.49685011e-04 
 7.21920000e-01 -4.92238117e+00  2.50818159e-04 
 7.23920000e-01 -4.93302035e+00  2.51910245e-04 
 7.25920000e-01 -4.94288054e+00  2.52961067e-04 
 7.27920000e-01 -4.95196020e+00  2.53970567e-04 
 7.29920000e-01 -4.96025788e+00  2.54938683e-04 
 7.31920000e-01 -4.96777229e+00  2.55865373e-04 
 7.33920000e-01 -4.97450222e+00  2.56750711e-04 
 7.35920000e-01 -4.98044662e+00  2.57594786e-04 
 7.37920000e-01 -4.98560455e+00  2.58398036e-04 
 7.39920000e-01 -4.98997520e+00  2.59160850e-04 
 7.41920000e-01 -4.99355787e+00  2.59883358e-04 
 7.43920000e-01 -4.99635201e+00  2.60565831e-04 
 7.45920000e-01 -4.99835716e+00  2.61208579e-04 
 7.47920000e-01 -4.99957301e+00  2.61811940e-04 
 7.49920000e-01 -4.99999937e+00  2.62376093e-04 
 7.51920000e-01 -4.99963617e+00  2.62901257e-04 
 7.53920000e-01 -4.99848347e+00  2.63387889e-04 
 7.55920000e-01 -4.99654146e+00  2.63836849e-04 
 7.57920000e-01 -4.99381043e+00  2.64248886e-04 
 7.59920000e-01 -4.99029082e+00  2.64624294e-04 
 7.61920000e-01 -4.98598319e+00  2.64963574e-04 
 7.63920000e-01 -4.98088821e+00  2.65267229e-04 
 7.65920000e-01 -4.97500669e+00  2.65535762e-04 
 7.67920000e-01 -4.96833956e+00  2.65769662e-04 
 7.69920000e-01 -4.96088788e+00  2.65969432e-04 
 7.71920000e-01 -4.95265281e+00  2.66135538e-04 
 7.73920000e-01 -4.94363566e+00  2.66268488e-04 
 7.75920000e-01 -4.93383785e+00  2.66368689e-04 
 7.77920000e-01 -4.92326093e+00  2.66436618e-04 
 7.79920000e-01 -4.91190657e+00  2.66472668e-04 
 7.81920000e-01 -4.89977657e+00  2.66477205e-04 
 7.83920000e-01 -4.88687283e+00  2.66450582e-04 
 7.85920000e-01 -4.87319740e+00  2.66393138e-04 
 7.87920000e-01 -4.85875244e+00  2.66305140e-04 
 7.89920000e-01 -4.84354022e+00  2.66186816e-04 
 7.91920000e-01 -4.82756315e+00  2.66038360e-04 
 7.93920000e-01 -4.81082375e+00  2.65859957e-04 
 7.95920000e-01 -4.79332467e+00  2.65651679e-04 
 7.97920000e-01 -4.77506867e+00  2.65413611e-04 
 7.99920000e-01 -4.75605863e+00  2.65147045e-04 
 8.01920000e-01 -4.73629755e+00  2.64852988e-04 
 8.03920000e-01 -4.71578855e+00  2.64530991e-04 
 8.05920000e-01 -4.69453488e+00  2.64180680e-04 
 8.07920000e-01 -4.67253988e+00  2.63801669e-04 
 8.09920000e-01 -4.64980704e+00  2.63393475e-04 
 8.11920000e-01 -4.62633994e+00  2.62955637e-04 
 8.13920000e-01 -4.60214228e+00  2.62487579e-04 
 8.15920000e-01 -4.57721790e+00  2.61988727e-04 
 8.17920000e-01 -4.55157072e+00  2.61458371e-04 
 8.19920000e-01 -4.52520479e+00  2.60895886e-04 
 8.21920000e-01 -4.49812428e+00  2.60300814e-04 
 8.23920000e-01 -4.47033347e+00  2.59672651e-04 
 8.25920000e-01 -4.44183673e+00  2.59010405e-04 
 8.27920000e-01 -4.41263858e+00  2.58313192e-04 
 8.29920000e-01 -4.38274363e+00  2.57579574e-04 
 8.31920000e-01 -4.35215658e+00  2.56808260e-04 
 8.33920000e-01 -4.32088228e+00  2.55998285e-04 
 8.35920000e-01 -4.28892567e+00  2.55148497e-04 
 8.37920000e-01 -4.25629178e+00  2.54257676e-04 
 8.39920000e-01 -4.22298577e+00  2.53324560e-04 
 8.41920000e-01 -4.18901291e+00  2.52347822e-04 
 8.43920000e-01 -4.15437855e+00  2.51326124e-04 
 8.45920000e-01 -4.11908817e+00  2.50258053e-04 
 8.47920000e-01 -4.08314734e+00  2.49142170e-04 
 8.49920000e-01 -4.04656173e+00  2.47976983e-04 
 8.51920000e-01 -4.00933712e+00  2.46757943e-04 
 8.53920000e-01 -3.97147939e+00  2.45482012e-04 
 8.55920000e-01 -3.93299451e+00  2.44146410e-04 
 8.57920000e-01 -3.89388858e+00  2.42748114e-04 
 8.59920000e-01 -3.85416775e+00  2.41284314e-04 
 8.61920000e-01 -3.81383830e+00  2.39752163e-04 
 8.63920000e-01 -3.77290661e+00  2.38151435e-04 
 8.65920000e-01 -3.73137913e+00  2.36480973e-04 
 8.67920000e-01 -3.68926242e+00  2.34739709e-04 
 8.69920000e-01 -3.64656313e+00  2.32926564e-04 
 8.71920000e-01 -3.60328801e+00  2.31040534e-04 
 8.73920000e-01 -3.55944389e+00  2.29080668e-04 
 8.75920000e-01 -3.51503769e+00  2.27046096e-04 
 8.77920000e-01 -3.47007642e+00  2.24936024e-04 
 8.79920000e-01 -3.42456720e+00  2.22749733e-04 
 8.81920000e-01 -3.37851719e+00  2.20486647e-04 
 8.83920000e-01 -3.33193367e+00  2.18146230e-04 
 8.85920000e-01 -3.28482400e+00  2.15728116e-04 
 8.87920000e-01 -3.23719563e+00  2.13232060e-04 
 8.89920000e-01 -3.18905606e+00  2.10657940e-04 
 8.91920000e-01 -3.14041290e+00  2.08005775e-04 
 8.93920000e-01 -3.09127383e+00  2.05280278e-04 
 8.95920000e-01 -3.04164662e+00  2.02483974e-04 
 8.97920000e-01 -2.99153910e+00  1.99615017e-04 
 8.99920000e-01 -2.94095917e+00  1.96673806e-04 
